"hoboID","site","year","rep","unit","folder","integral_mol","integral_lux","integral_mol_3p","integral_lux_3p","integral_mol_5p","integral_lux_5p"
"H03","RS","19","a","H03","RS19a",32517.86995,1757722.7,32517.86995,1757722.7,32517.86995,1757722.7
"H65","RS","19","a","H65","RS19a",27709.0003,1497783.8,27709.0003,1497783.8,27709.0003,1497783.8
"H38","RS","19","a","H38","RS19a",48419.25635,2617257.1,48419.25635,2617257.1,48419.25635,2617257.1
"H42","RS","19","a","H42","RS19a",32326.88705,1747399.3,32326.88705,1747399.3,32326.88705,1747399.3
"H41","RS","19","a","H41","RS19a",17805.90405,962481.3,17805.9040500001,962481.300000002,17805.90405,962481.300000001
"H51","RS","19","a","H51","RS19a",38527.5117,2082568.2,38527.5117,2082568.2,38527.5117,2082568.2
"H40","RS","19","a","H40","RS19a",47295.33325,2556504.5,47295.3332500001,2556504.5,47295.33325,2556504.5
"H44","RS","19","a","H44","RS19a",10548.09875,570167.5,10548.09875,570167.500000002,10548.09875,570167.500000001
"H47","RS","19","a","H47","RS19a",60740.03435,3283245.1,60740.03435,3283245.1,60740.03435,3283245.1
"H46","RS","19","a","H46","RS19a",39928.6092,2158303.2,39928.6092,2158303.2,39928.6092,2158303.2
"H34","RS","19","a","H34","RS19a",24053.89425,1300210.5,24053.89425,1300210.5,24053.89425,1300210.5
"H37","RS","19","a","H37","RS19a",42357.03575,2289569.5,42357.03575,2289569.5,42357.03575,2289569.5
"H17","RS","19","a","H17","RS19a",39873.25165,2155310.9,39873.25165,2155310.9,39873.25165,2155310.9
"H02","RS","19","a","H02","RS19a",21277.58445,1150139.7,21277.58445,1150139.7,21277.58445,1150139.7
"H14","RS","19","a","H14","RS19a",10294.1955,556443,10294.1955,556442.999999999,10294.1955,556443
"H28","RS","19","a","H28","RS19a",14556.429,786834,14556.429,786834.000000001,14556.429,786834.000000002
"H36","RS","19","a","H36","RS19a",44849.77755,2424312.3,44849.77755,2424312.3,44849.77755,2424312.3
"H23","RS","19","a","H23","RS19a",11905.57325,643544.5,11905.57325,643544.500000002,11905.57325,643544.500000003
"H31","RS","19","a","H31","RS19a",34820.03215,1882163.9,34820.03215,1882163.9,34820.03215,1882163.9
"H15","RS","19","a","H15","RS19a",47719.09425,2579410.5,47719.09425,2579410.5,47719.09425,2579410.5
"H20","RS","19","a","H20","RS19a",13304.87255,719182.3,13304.87255,719182.300000002,13304.87255,719182.300000003
"H25","RS","19","a","H25","RS19a",15250.2271,824336.6,15250.2271,824336.600000001,15250.2271,824336.600000003
"H54","RS","19","a","H54","RS19a",36269.33325,1960504.5,36269.33325,1960504.5,36269.33325,1960504.5
"H11","RS","19","a","H11","RS19a",28227.54605,1525813.3,28227.54605,1525813.3,28227.54605,1525813.3
"H35","RS","19","a","H35","RS19a",27306.3441,1476018.6,27306.3441,1476018.6,27306.3441,1476018.6
"H05","RS","19","a","H05","RS19a",43973.6046,2376951.6,43973.6046,2376951.6,43973.6046,2376951.6
"H68","RS","19","a","H68","RS19a",24864.38295,1344020.7,24864.38295,1344020.7,24864.38295,1344020.7
"H57","RS","19","a","H57","RS19a",24131.77185,1304420.1,24131.77185,1304420.1,24131.77185,1304420.1
"H16","RS","19","a","H16","RS19a",19985.41495,1080292.7,19985.41495,1080292.7,19985.41495,1080292.7
"H70","RS","19","a","H70","RS19a",53302.7957,2881232.2,53302.7957,2881232.2,53302.7957,2881232.2
"H60","RS","19","a","H60","RS19a",37364.7719,2019717.4,37364.7719,2019717.4,37364.7719,2019717.4
"H52","RS","19","a","H52","RS19a",43224.26395,2336446.7,43224.26395,2336446.7,43224.26395,2336446.7
"H27","RS","19","a","H27","RS19a",37282.72255,2015282.3,37282.72255,2015282.3,37282.72255,2015282.3
"H50","RS","19","a","H50","RS19a",18895.35425,1021370.5,18895.35425,1021370.5,18895.35425,1021370.5
"H18","RS","19","a","H18","RS19a",29597.97425,1599890.5,29597.97425,1599890.5,29597.97425,1599890.5
"H48","RS","19","a","H48","RS19a",22641.05665,1223840.9,22641.05665,1223840.9,22641.05665,1223840.9
"H46","N3","19","a","H46","N319a",33451.19495,1808172.7,33451.19495,1808172.7,33451.19495,1808172.7
"H37","N3","19","a","H37","N319a",23525.60455,1271654.3,23525.60455,1271654.3,23525.6045500001,1271654.3
"H31","N3","19","a","H31","N319a",66940.43885,3618402.1,66940.43885,3618402.1,66940.43885,3618402.1
"H01","N3","19","a","H01","N319a",17791.9495,961727,17791.9495,961726.999999999,17791.9495,961727
"H18","N3","19","a","H18","N319a",34662.51945,1873649.7,34662.51945,1873649.7,34662.51945,1873649.7
"H23","N3","19","a","H23","N319a",55904.27125,3021852.5,55904.27125,3021852.5,55904.27125,3021852.5
"H15","N3","19","a","H15","N319a",14883.21115,804497.9,14883.21115,804497.9,14883.21115,804497.9
"H20","N3","19","a","H20","N319a",60306.91605,3259833.3,60306.91605,3259833.3,60306.91605,3259833.3
"H52","N3","19","a","H52","N319a",33887.5082,1831757.2,33887.5082000001,1831757.2,33887.5082,1831757.2
"H36","N3","19","a","H36","N319a",39836.41445,2153319.7,39836.41445,2153319.7,39836.4144500001,2153319.7
"H47","N3","19","a","H47","N319a",62972.72165,3403930.9,62972.7216500001,3403930.9,62972.72165,3403930.9
"H48","N3","19","a","H48","N319a",46464.7591,2511608.6,46464.7591000001,2511608.6,46464.7591,2511608.6
"H40","N3","19","a","H40","N319a",51897.31185,2805260.1,51897.31185,2805260.1,51897.3118500001,2805260.1
"H28","N3","19","a","H28","N319a",18336.38045,991155.7,18336.38045,991155.700000003,18336.38045,991155.700000002
"H27","N3","19","a","H27","N319a",6505.08655,351626.3,6505.08655000003,351626.300000003,6505.08655000004,351626.300000002
"H35","N3","19","a","H35","N319a",55378.36065,2993424.9,55378.36065,2993424.9,55378.3606500001,2993424.9
"H50","N3","19","a","H50","N319a",57638.526,3115596,57638.5260000001,3115596,57638.526,3115596
"H60","N3","19","a","H60","N319a",15605.8748,843560.8,15605.8748000001,843560.800000002,15605.8748,843560.800000002
"H34","N3","19","a","H34","N319a",52673.14265,2847196.9,52673.14265,2847196.9,52673.1426500001,2847196.9
"H68","N3","19","a","H68","N319a",23248.21,1256660,23248.2100000001,1256660,23248.21,1256660
"H33","N3","19","a","H33","N319a",49932.4731,2699052.6,49932.4731,2699052.6,49932.4731000001,2699052.6
"H38","N3","19","a","H38","N319a",48424.6343,2617547.8,48424.6343,2617547.8,48424.6343000001,2617547.8
"H11","N3","19","a","H11","N319a",48881.6287,2642250.2,48881.6287,2642250.2,48881.6287,2642250.2
"H03","N3","19","a","H03","N319a",46182.3899,2496345.4,46182.3899,2496345.4,46182.3899,2496345.4
"H44","N3","19","a","H44","N319a",28171.3819,1522777.4,28171.3819,1522777.4,28171.3819,1522777.4
"H14","N3","19","a","H14","N319a",61833.6711,3342360.6,61833.6711,3342360.6,61833.6711,3342360.6
"H16","N3","19","a","H16","N319a",52574.9576,2841889.6,52574.9576,2841889.6,52574.9576,2841889.6
"H65","N3","19","a","H65","N319a",51234.19415,2769415.9,51234.1941500001,2769415.9,51234.19415,2769415.9
"H17","N3","19","a","H17","N319a",58920.53715,3184893.9,58920.53715,3184893.9,58920.53715,3184893.9
"H02","N3","19","a","H02","N319a",23898.18715,1291793.9,23898.18715,1291793.9,23898.18715,1291793.9
"H42","N3","19","a","H42","N319a",53718.38895,2903696.7,53718.38895,2903696.7,53718.38895,2903696.7
"H57","N3","19","a","H57","N319a",53755.2354,2905688.4,53755.2354000001,2905688.4,53755.2354,2905688.4
"H54","N3","19","a","H54","N319a",25875.173,1398658,25875.1730000001,1398658,25875.173,1398658
"H70","N3","19","a","H70","N319a",52437.3583,2834451.8,52437.3583000001,2834451.8,52437.3583,2834451.8
"H25","N3","19","a","H25","N319a",42482.08835,2296329.1,42482.08835,2296329.1,42482.08835,2296329.1
"H51","N3","19","a","H51","N319a",43394.73035,2345661.1,43394.7303500001,2345661.1,43394.73035,2345661.1
"H05","N3","19","a","H05","N319a",56661.57985,3062788.1,56661.57985,3062788.1,56661.57985,3062788.1
"H41","N3","19","a","H41","N319a",49588.75235,2680473.1,49588.75235,2680473.1,49588.7523500001,2680473.1
"H39","N3","19","a","H39","N319a",36527.2066,1974443.6,36527.2066,1974443.6,36527.2066000001,1974443.6
"H52","HS","19","a","H52","HS19a",36855.38735,1992183.1,36965.83975,1998153.5,37008.32167,2000449.82
"H14","HS","19","a","H14","HS19a",64095.02415,3464595.9,63950.5866333333,3456788.46666667,63757.29444,3446340.24
"H27","HS","19","a","H27","HS19a",43187.43045,2334455.7,43382.84595,2345018.70000001,43493.29798,2350989.08
"H11","HS","19","a","H11","HS19a",27658.01985,1495028.1,27912.9103833333,1508805.96666667,28250.64071,1527061.66
"H51","HS","19","a","H51","HS19a",62720.4094,3390292.4,62699.1683166666,3389144.23333334,62649.03973,3386434.58
"H57","HS","19","a","H57","HS19a",40447.95785,2186376.1,40525.4870333333,2190566.86666667,40569.03073,2192920.58
"H60","HS","19","a","H60","HS19a",12101.5271,654136.6,12264.55095,662948.700000004,12441.16934,672495.640000003
"H20","HS","19","a","H20","HS19a",50109.9066,2708643.6,50054.6804,2705658.40000001,50130.2980399999,2709745.84
"H18","HS","19","a","H18","HS19a",54375.72355,2939228.3,54273.7675833333,2933717.16666667,53985.74133,2918148.18
"H65","HS","19","a","H65","HS19a",34417.40555,1860400.3,34300.0495666666,1854056.73333334,34316.08623,1854923.58
"H39","HS","19","a","H39","HS19a",55497.66345,2999873.7,55389.33485,2994018.1,55196.89193,2983615.78
"H67","HS","19","a","H67","HS19a",64071.92505,3463347.3,63961.4720333333,3457376.86666667,63834.87604,3450533.84
"H31","HS","19","a","H31","HS19a",76097.7742,4113393.2,75987.3218,4107422.80000001,75924.44881,4104024.26
"H03","HS","19","a","H03","HS19a",64407.67045,3481495.7,64428.9115333333,3482643.86666667,64677.85481,3496100.26
"H23","HS","19","a","H23","HS19a",44775.3169,2420287.4,44868.7764333333,2425339.26666667,44800.8054599999,2421665.16
"H48","HS","19","a","H48","HS19a",34623.3013,1871529.8,34665.78285,1873826.1,34656.43702,1873320.92
"H28","HS","19","a","H28","HS19a",55920.9971,3022756.6,56065.4352333333,3030564.06666667,56048.44286,3029645.56
"H17","HS","19","a","H17","HS19a",34201.3422,1848721.2,34333.0350666667,1855839.73333334,34774.84516,1879721.36
"H54","HS","19","a","H54","HS19a",61851.9898,3343350.8,61758.5302666666,3338298.93333334,61632.78404,3331501.84
"H42","HS","19","a","H42","HS19a",63988.2847,3458826.2,63903.3209833333,3454233.56666667,63723.19857,3444497.22
"H47","HS","19","a","H47","HS19a",60757.1487,3284170.2,60723.1635833333,3282333.16666667,60660.29047,3278934.62
"H01","HS","19","a","H01","HS19a",83056.0978,4489518.8,81930.3308666667,4428666.53333334,80043.29066,4326664.36
"H44","HS","19","a","H44","HS19a",43422.80225,2347178.5,43257.1230333333,2338222.86666667,43111.83501,2330369.46
"H37","HS","19","a","H37","HS19a",49464.89115,2673777.9,49575.34355,2679748.3,49617.82547,2682044.62
"H36","HS","19","a","H36","HS19a",64533.50745,3488297.7,64588.73365,3491282.9,64660.95284,3495186.64
"H40","HS","19","a","H40","HS19a",63148.5401,3413434.6,63042.3359166666,3407693.83333334,62970.11722,3403790.12
"H05","HS","19","a","H05","HS19a",66130.56805,3574625.3,66164.5531666667,3576462.33333334,66273.30628,3582340.88
"H46","HS","19","a","H46","HS19a",57107.83315,3086909.9,57341.4825999999,3099539.60000001,57576.83183,3112261.18
"H70","HS","19","a","H70","HS19a",86892.9904,4696918.4,86315.2378666666,4665688.53333334,85073.07103,4598544.38
"H16","HS","19","a","H16","HS19a",69387.18225,3750658.5,69378.6864333333,3750199.26666667,69162.879,3738534
"H38","HS","19","a","H38","HS19a",34217.64995,1849602.7,34287.7452166666,1853391.63333334,34538.81254,1866962.84
"H34","HS","19","a","H34","HS19a",47492.48405,2567161.3,47292.8197166666,2556368.63333334,47144.55862,2548354.52
"H50","HS","19","a","H50","HS19a",60014.18685,3244010.1,59869.7493333333,3236202.66666667,59792.43253,3232023.38
"H33","HS","19","a","H33","HS19a",38390.7079,2075173.4,38577.6275833333,2085277.16666667,38692.75296,2091500.16
"H68","HS","19","a","H68","HS19a",57589.7267,3112958.2,57678.93925,3117780.5,57768.15106,3122602.76
"H15","HS","19","a","H15","HS19a",70046.72205,3786309.3,69978.7505833333,3782635.16666667,69847.90699,3775562.54
"H35","HS","19","a","H35","HS19a",61215.55095,3308948.7,61177.3176166667,3306882.03333334,61169.67058,3306468.68
"H25","HS","19","a","H25","HS19a",66838.4835,3612891,66575.09715,3598653.90000001,66588.69169,3599388.74
"H41","HS","19","a","H41","HS19a",47531.31185,2569260.1,47658.7571166666,2576149.03333334,47862.66942,2587171.32
"H47","L1","19","a","H47","L119a",51568.94795,2787510.7,51726.1307333334,2796007.06666666,51752.4698,2797430.8
"H70","L1","19","a","H70","L119a",79816.3926,4314399.6,79170.6692166667,4279495.63333332,78414.49331,4238621.26
"H18","L1","19","a","H18","L119a",72796.15505,3934927.3,72787.6592333334,3934468.06666666,72752.82435,3932585.1
"H31","L1","19","a","H31","L119a",68094.6113,3680789.8,68043.6327000001,3678034.2,68020.6927,3676794.2
"H35","L1","19","a","H35","L119a",61119.1752,3303739.2,61144.6638833334,3305116.96666666,61126.82162,3304152.52
"H20","L1","19","a","H20","L119a",52159.57155,2819436.3,52490.9287500001,2837347.5,52633.66772,2845063.12
"H01","L1","19","a","H01","L119a",69794.61515,3772681.9,69025.6953333333,3731118.66666667,68206.6473,3686845.8
"H05","L1","19","a","H05","L119a",58763.42405,3176401.3,58788.9133500001,3177779.1,58592.6479599999,3167170.16
"H37","L1","19","a","H37","L119a",55624.69185,3006740.1,55318.8233333334,2990206.66666666,54898.2542,2967473.2
"H57","L1","19","a","H57","L119a",59401.65555,3210900.3,59061.8019166667,3192529.83333333,58973.44012,3187753.52
"H36","L1","19","a","H36","L119a",66919.5246,3617271.6,67046.9698666668,3624160.53333333,67136.18143,3628982.78
"H46","L1","19","a","H46","L119a",48418.4516,2617213.6,48337.7354833334,2612850.56666666,48301.20119,2610875.74
"H41","L1","19","a","H41","L119a",29263.03175,1581785.5,29681.4770833334,1604404.16666666,29934.6687,1618090.2
"H28","L1","19","a","H28","L119a",67220.2199,3633525.4,67016.9055166667,3622535.43333333,66841.4690299999,3613052.38
"H17","L1","19","a","H17","L119a",67472.72825,3647174.5,67549.1955333334,3651307.86666666,67610.36899,3654614.54
"H27","L1","19","a","H27","L119a",365.81345,19773.7,763.881033333406,41290.8666666644,1148.80559999996,62097.5999999973
"H38","L1","19","a","H38","L119a",77711.96025,4200646.5,77401.8429,4183883.39999999,77446.87338,4186317.48
"H44","L1","19","a","H44","L119a",67520.71355,3649768.3,67469.7355666667,3647012.73333333,67485.0289,3647839.4
"H50","L1","19","a","H50","L119a",75726.39595,4093318.7,75751.8852500001,4094696.49999999,75792.66776,4096900.96
"H40","L1","19","a","H40","L119a",85412.44095,4616888.7,85157.5504166668,4603110.83333332,84977.85227,4593397.42
"H34","L1","19","a","H34","L119a",42820.4145,2314617,42905.3788333334,2319209.66666666,42921.09742,2320059.32
"H25","L1","19","a","H25","L119a",61028.16815,3298819.9,60654.9923166667,3278648.23333333,60417.46613,3265808.98
"H39","L1","19","a","H39","L119a",29633.41285,1601806.1,29977.5153166667,1620406.23333332,30326.71552,1639281.92
"H33","L1","19","a","H33","L119a",70424.27005,3806717.3,70509.2331500001,3811309.9,70540.24433,3812986.18
"H14","L1","19","a","H14","L119a",61918.49175,3346945.5,62088.4198,3356130.8,62165.7364799999,3360310.08
"H23","L1","19","a","H23","L119a",74429.8401,4023234.6,74302.3948333334,4016345.66666666,74182.59611,4009870.06
"H16","L1","19","a","H16","L119a",72405.65335,3913819.1,72040.3098000001,3894070.8,71992.73039,3891498.94
"H42","L1","19","a","H42","L119a",76749.3516,4148613.6,76704.7462500001,4146202.49999999,76578.57514,4139382.44
"H48","L1","19","a","H48","L119a",69571.1814,3760604.4,69418.2468333334,3752337.66666666,69413.14885,3752062.1
"H03","L1","19","a","H03","L119a",69982.40125,3782832.5,69829.4666833334,3774565.76666667,69854.95549,3775943.54
"H54","L1","19","a","H54","L119a",71054.33195,3840774.7,71683.06185,3874760.09999999,71831.74783,3882797.18
"H68","L1","19","a","H68","L119a",49273.51975,2663433.5,49205.5495166667,2659759.43333333,49265.87407,2663020.22
"H65","L1","19","a","H65","L119a",33863.40825,1830454.5,34271.2327333334,1852499.06666666,34413.97121,1860214.66
"H11","L1","19","a","H11","L119a",75035.80575,4055989.5,74908.3598666667,4049100.53333333,75040.9028699999,4056265.02
"H52","L1","19","a","H52","L119a",67059.7102,3624849.2,66617.8999833334,3600967.56666666,66447.97292,3591782.32
"H02","L1","19","a","H02","L119a",72107.154,3897684,72311.0659333334,3908706.26666667,72339.10367,3910221.82
"H67","L1","19","a","H67","L119a",66491.79535,3594151.1,66151.9411000001,3575780.59999999,66048.2856,3570177.6
"H15","L1","19","a","H15","L119a",75461.5518,4079002.8,75665.4637333334,4090025.06666666,75642.5236099999,4088785.06
"H02","L1","19","b","H02","L119b",65749.62345,3554033.7,65749.62345,3554033.7,65780.21061,3555687.06
"H27","L1","19","b","H27","L119b",497.0358,26866.8,788.699399999937,42632.399999999,955.679289999949,51658.3399999968
"H57","L1","19","b","H57","L119b",61475.4297,3322996.2,61254.5249,3311055.4,61001.3339,3297369.4
"H41","L1","19","b","H41","L119b",31442.9441,1699618.6,31570.3899833332,1706507.56666667,31725.87385,1714912.1
"H44","L1","19","b","H44","L119b",46516.94575,2514429.5,46499.9534999999,2513511,46782.03262,2528758.52
"H34","L1","19","b","H34","L119b",45070.83035,2436261.1,45555.1227333333,2462439.06666667,45269.64541,2447007.86
"H03","L1","19","b","H03","L119b",58128.98505,3142107.3,58230.9416333333,3147618.46666667,58266.62616,3149547.36
"H31","L1","19","b","H31","L119b",82943.38655,4483426.3,82769.2108999999,4474011.4,82507.52285,4459866.1
"H35","L1","19","b","H35","L119b",56212.5349,3038515.4,56042.6080833333,3029330.16666667,56370.56708,3047057.68
"H47","L1","19","b","H47","L119b",55689.4067,3010238.2,55536.4727499999,3001971.5,55363.14736,2992602.56
"H11","L1","19","b","H11","L119b",78389.20825,4237254.5,77454.6098333333,4186735.66666667,77178.47834,4171809.64
"H65","L1","19","b","H65","L119b",26557.8045,1435557,27282.11835,1474709.1,27906.17552,1508441.92
"H46","L1","19","b","H46","L119b",50936.1018,2753302.8,51021.0648999999,2757895.4,51068.64431,2760467.26
"H28","L1","19","b","H28","L119b",56545.6866,3056523.6,56631.4470499999,3061159.3,56666.8397699999,3063072.42
"H54","L1","19","b","H54","L119b",66303.2156,3583957.6,66243.7411833333,3580742.76666667,66496.93206,3594428.76
"H15","L1","19","b","H15","L119b",79067.6532,4273927.2,79144.1211,4278060.6,79001.3825,4270345
"H25","L1","19","b","H25","L119b",53472.46105,2890403.3,53209.7376166666,2876202.03333333,53124.6148,2871600.8
"H16","L1","19","b","H16","L119b",63096.174,3410604,62280.5238,3366514.8,62260.13236,3365412.56
"H42","L1","19","b","H42","L119b",82336.83075,4450639.5,82230.6259499999,4444898.7,81814.30417,4422394.82
"H38","L1","19","b","H38","L119b",76985.51335,4161379.1,76887.8055999999,4156097.60000001,76645.23471,4142985.66
"H70","L1","19","b","H70","L119b",87143.71165,4710470.9,85915.98875,4644107.5,84171.68739,4549820.94
"H23","L1","19","b","H23","L119b",70468.87725,3809128.5,70494.3665499999,3810506.3,70351.62795,3802790.7
"H20","L1","19","b","H20","L119b",47515.59795,2568410.7,47264.9556333333,2554862.46666667,47163.84894,2549397.24
"H05","L1","19","b","H05","L119b",48950.13975,2645953.5,49859.2488666666,2695094.53333333,50094.59785,2707816.1
"H18","L1","19","b","H18","L119b",68710.3283,3714071.8,69045.9343333333,3732212.66666667,69128.34912,3736667.52
"H36","L1","19","b","H36","L119b",71534.0462,3866705.2,71166.5782333333,3846842.06666667,71016.61748,3838736.08
"H33","L1","19","b","H33","L119b",70322.11675,3801195.5,70288.1316333333,3799358.46666667,70495.44288,3810564.48
"H67","L1","19","b","H67","L119b",69863.9217,3776428.2,69143.8560666667,3737505.73333334,68400.84994,3697343.24
"H52","L1","19","b","H52","L119b",63827.78055,3450150.3,63836.2769833333,3450609.56666667,63506.6187,3432790.2
"H48","L1","19","b","H48","L119b",75070.64495,4057872.7,75053.6520833333,4056954.16666667,75106.3296,4059801.6
"H50","L1","19","b","H50","L119b",82490.1606,4458927.6,82830.0142333333,4477298.06666667,83198.75574,4497230.04
"H68","L1","19","b","H68","L119b",31342.3818,1694182.8,31648.2503166667,1710716.23333334,31910.78764,1724907.44
"H17","L1","19","b","H17","L119b",78865.5444,4263002.4,79502.7707333333,4297447.06666667,79788.24818,4312878.28
"H01","L1","19","b","H01","L119b",78015.24185,4217040.1,77140.1172333333,4169736.06666667,76307.47429,4124728.34
"H40","L1","19","b","H40","L119b",83955.3865,4538129,83776.9626333333,4528484.46666667,83557.75638,4516635.48
"H39","L1","19","b","H39","L119b",29855.64965,1613818.9,29987.3431333333,1620937.46666667,30257.10224,1635519.04
"H37","L1","19","b","H37","L119b",48677.72725,2631228.5,48845.5302666666,2640298.93333334,49062.61235,2652033.1
"H14","L1","19","b","H14","L119b",64287.7886,3475015.6,64423.7296833333,3482363.76666667,64506.99399,3486864.54
"H57","GT","19","a","H57","GT19a",60111.36365,3249262.9,60179.3345,3252937,60347.13727,3262007.41999999
"H16","GT","19","a","H16","GT19a",55179.02315,2982649.9,55102.5558666666,2978516.53333333,55003.14846,2973143.16
"H18","GT","19","a","H18","GT19a",60355.0919,3262437.4,60147.6612666666,3251224.93333333,59771.07391,3230868.86
"H54","GT","19","a","H54","GT19a",61615.41735,3330563.1,61413.6292166666,3319655.63333333,61081.42188,3301698.47999999
"H33","GT","19","a","H33","GT19a",59363.4179,3208833.4,59393.1548000001,3210440.8,59373.61288,3209384.48
"H36","GT","19","a","H36","GT19a",20177.7687,1090690.2,20413.6751500001,1103441.9,20608.85237,1113992.01999999
"H68","GT","19","a","H68","GT19a",41240.4997,2229216.2,41200.14195,2227034.7,41049.3318,2218882.79999999
"H35","GT","19","a","H35","GT19a",15114.80155,817016.3,15001.1628333334,810873.666666667,14944.02472,807785.119999994
"H46","GT","19","a","H46","GT19a",28805.425,1557050,29151.6512666667,1575764.93333333,29363.63512,1587223.51999999
"H41","GT","19","a","H41","GT19a",30546.4341,1651158.6,30515.6346833334,1649493.76666667,30591.03945,1653569.69999999
"H48","GT","19","a","H48","GT19a",42939.50085,2321054.1,43045.7050333333,2326794.86666667,43259.38842,2338345.31999999
"H05","GT","19","a","H05","GT19a",54208.25785,2930176.1,54252.8644333333,2932587.26666667,54396.87793,2940371.78
"H65","GT","19","a","H65","GT19a",13970.9854,755188.4,14126.0443833333,763569.966666666,14164.70334,765659.639999994
"H20","GT","19","a","H20","GT19a",56909.10985,3076168.1,57057.7962,3084205.2,57260.85923,3095181.58
"H15","GT","19","a","H15","GT19a",12167.043,657678,12246.6959833333,661983.566666668,12335.90767,666805.819999997
"H31","GT","19","a","H31","GT19a",83595.95,4518700,84156.7096666667,4549011.33333333,84179.64979,4550251.34
"H02","GT","19","a","H02","GT19a",66022.0452,3568759.2,65941.3303166667,3564396.23333333,65783.72302,3555876.92
"H52","GT","19","a","H52","GT19a",62647.32885,3386342.1,62647.32885,3386342.1,62774.77424,3393231.03999999
"H34","GT","19","a","H34","GT19a",51569.14035,2787521.1,51605.2498833334,2789472.96666667,51622.03037,2790380.01999999
"H25","GT","19","a","H25","GT19a",51335.9571,2774916.6,51452.7821333334,2781231.46666667,51681.33434,2793585.64
"H42","GT","19","a","H42","GT19a",77137.8627,4169614.2,76853.23465,4154228.9,76684.15723,4145089.57999999
"H51","GT","19","a","H51","GT19a",62292.0715,3367139,62313.3119666666,3368287.13333333,62424.61401,3374303.46
"H17","GT","19","a","H17","GT19a",17591.62965,950898.9,17727.9031166666,958265.033333334,18073.05404,976921.839999997
"H38","GT","19","a","H38","GT19a",54141.16205,2926549.3,54126.2929833334,2925745.56666667,54057.04773,2922002.57999999
"J12","GT","19","a","J12","GT19a",62327.1253,3369033.8,61679.27935,3334015.1,60864.05391,3289948.85999999
"H40","GT","19","a","H40","GT19a",66937.2513,3618229.8,66985.0435833334,3620813.16666667,66962.74097,3619607.61999999
"H67","GT","19","a","H67","GT19a",49314.15685,2665630.1,49239.8133666666,2661611.53333333,49252.98216,2662323.35999999
"H44","GT","19","a","H44","GT19a",73400.32435,3967585.1,73408.8207833333,3968044.36666667,73346.79756,3964691.75999999
"H70","GT","19","a","H70","GT19a",61183.49415,3307215.9,61308.815,3313990,61621.90567,3330913.81999999
"H23","GT","19","a","H23","GT19a",74325.6962,4017605.2,74202.49915,4010945.9,73989.2404,3999418.4
"H01","GT","19","a","H01","GT19a",47757.935,2581510,47471.18315,2566009.9,47380.69706,2561118.76
"H03","GT","19","a","H03","GT19a",57809.97845,3124863.7,57960.7879833333,3133015.56666667,57973.10738,3133681.48
"H11","GT","19","a","H11","GT19a",65268.518,3528028,65264.2691666667,3527798.33333333,65278.71261,3528579.06
"H39","GT","19","a","H39","GT19a",49512.50645,2676351.7,49508.2582333334,2676122.06666667,49562.20966,2679038.35999999
"H47","GT","19","a","H47","GT19a",66462.92055,3592590.3,66324.85505,3585127.3,66187.63907,3577710.21999999
"H28","GT","19","a","H28","GT19a",50293.8891,2718588.6,49864.8235333334,2695395.86666667,49758.61935,2689655.09999999
"H14","GT","19","a","H14","GT19a",69398.94085,3751294.1,69347.9634833333,3748538.56666667,69200.12727,3740547.42
"H27","GT","19","a","H27","GT19a",62126.59455,3358194.3,61852.5867333334,3343383.06666667,61760.82587,3338423.02
"H37","GT","19","a","H37","GT19a",64662.75585,3495284.1,64578.7220666667,3490741.73333333,64543.27656,3488825.75999999
"H50","GT","19","a","H50","GT19a",66581.2077,3598984.2,66525.9815,3595999,66307.2005,3584172.99999999
"H01","SE","19","a","H01","SE19a",51456.43835,2781429.1,51457.5008666667,2781486.53333333,51308.60263,2773437.98
"H65","SE","19","a","H65","SE19a",52211.2587,2822230.2,52426.5882166668,2833869.63333334,52457.1884499999,2835523.7
"H46","SE","19","a","H46","SE19a",43101.20195,2329794.7,43339.0996166668,2342654.03333334,43500.1052399999,2351357.04
"H35","SE","19","a","H35","SE19a",69272.8837,3744480.2,69247.3950166668,3743102.43333334,69237.19979,3742551.34
"H50","SE","19","a","H50","SE19a",47660.7619,2576257.4,47665.0101166668,2576487.03333334,47690.0740399999,2577841.84
"H38","SE","19","a","H38","SE19a",67603.7582,3654257.2,67455.0718500001,3646220.1,67401.1202999999,3643303.8
"H36","SE","19","a","H36","SE19a",39239.2178,2121038.8,39181.8671833334,2117938.76666667,39188.87671,2118317.66
"H47","SE","19","a","H47","SE19a",72699.95505,3929727.3,72502.4151333334,3919049.46666667,72357.1278499999,3911196.1
"H20","SE","19","a","H20","SE19a",66488.7928,3593988.8,66517.4671833334,3595538.76666666,66477.9592,3593403.2
"H51","SE","19","a","H51","SE19a",17601.7806,951447.6,17514.6924666668,946740.133333337,17432.9151899999,942319.739999997
"H70","SE","19","a","H70","SE19a",60299.5475,3259435,60525.6304500002,3271655.7,60596.3363399999,3275477.64
"H03","SE","19","a","H03","SE19a",18664.14865,1008872.9,18848.9445333333,1018861.86666667,18979.57587,1025923.02
"H23","SE","19","a","H23","SE19a",23377.4436,1263645.6,23511.2615000001,1270879,23556.18579,1273307.34
"H48","SE","19","a","H48","SE19a",56841.59965,3072518.9,56954.1764666668,3078604.13333334,57071.0014999999,3084919
"H31","SE","19","a","H31","SE19a",60042.85815,3245559.9,60026.7946000001,3244691.6,59932.45829,3239592.34
