rec,year,lon,lat,Dclip,Rclip,Dplane,Rplane,H,L,unit,dpHB,new_unit
RS,17,-78.65060148,3861.171197,2.241418052,1.945330397,2.159686204,1.552682787,0.432314073,0.5,44,-4.110647355,H44
RS,17,-78.65060148,3861.171197,2.323080072,2.572218859,2.266226986,2.121337829,0.655784331,0.75,44,-4.110647355,H44
RS,17,-78.73525619,3860.558695,2.212560777,2.635146422,2.214536882,2.653771695,0.35609942,0.25,8,-4.056049555,H08
RS,17,-78.73525619,3860.558695,2.2990764,2.208722098,2.29918499,2.209515332,0.401447244,0.5,8,-4.056049555,H08
RS,17,-78.73525619,3860.558695,2.361382523,2.519400005,2.350124777,2.422680465,0.545663321,0.75,8,-4.056049555,H08
RS,17,-82.46006361,3858.815804,2.346044193,4.715482577,2.327557719,4.382818038,0.386341162,0.25,25,-3.602349607,H25
RS,17,-82.46006361,3858.815804,2.371193832,3.286452529,2.317800316,2.699283909,0.472794309,0.5,25,-3.602349607,H25
RS,17,-82.46006361,3858.815804,2.4785896,3.412061232,2.376112677,2.353255235,0.472794309,0.75,25,-3.602349607,H25
RS,17,-84.75072059,3858.492124,2.332323575,2.453681474,2.231196606,1.779025945,0.198881592,0.25,15,-2.997436399,H15
RS,17,-84.75072059,3858.492124,2.409325231,2.192625788,2.339143032,1.767448582,0.251475728,0.5,15,-2.997436399,H15
RS,17,-84.75072059,3858.492124,2.464953127,2.386121737,2.384469244,1.844742317,0.332306782,0.75,15,-2.997436399,H15
RS,17,-83.6053921,3857.780029,2.567961881,1.155944923,2.321087125,1.021338767,0.019316039,0.25,9,-3.543362761,H09
RS,17,-83.6053921,3857.780029,2.376692782,1.582068334,2.215135685,1.179850868,0.180959295,0.5,9,-3.543362761,H09
RS,17,-83.6053921,3857.780029,2.476741777,3.523085284,2.346378244,2.204257362,0.493376164,0.75,9,-3.543362761,H09
RS,17,-82.80864185,3856.221386,2.319857915,1.57678603,2.290187115,1.470106089,0.113967387,0.25,31,-3.284331066,H31
RS,17,-82.80864185,3856.221386,2.319724013,2.684343835,2.29732644,2.480100058,0.466016554,0.5,31,-3.284331066,H31
RS,17,-82.80864185,3856.221386,2.299628465,2.511378002,2.284636417,2.38428854,0.702778825,0.75,31,-3.284331066,H31
RS,17,-81.2350601,3856.888665,2.279203973,3.445281734,2.249151347,3.07665177,0.36498623,0.25,34,-3.698415383,H34
RS,17,-81.2350601,3856.888665,2.365515089,3.60737715,2.347634724,3.369425171,0.535954322,0.5,34,-3.698415383,H34
RS,17,-81.2350601,3856.888665,2.32872253,2.899979172,2.324131687,2.851712291,0.735783042,0.75,34,-3.698415383,H34
RS,17,-83.13979117,3855.407207,2.35588247,4.690136916,2.226483492,2.856041881,0.368765102,0.25,5,-2.88420377,H05
RS,17,-83.13979117,3855.407207,2.407953583,3.573018971,2.31356551,2.523170791,0.444600971,0.5,5,-2.88420377,H05
RS,17,-83.13979117,3855.407207,2.438723043,3.000592991,2.362367735,2.289305953,0.48395507,0.75,5,-2.88420377,H05
RS,17,-84.11581023,3855.292674,2.270095034,4.303190928,2.187660317,3.134396,0.481227277,0.25,30,-2.846390297,H30
RS,17,-84.11581023,3855.292674,2.426186285,4.554067082,2.319291351,3.018812604,0.533806968,0.5,30,-2.846390297,H30
RS,17,-84.11581023,3855.292674,2.433975072,3.899933207,2.34278879,2.766856855,0.657700625,0.75,30,-2.846390297,H30
RS,17,-84.73827136,3855.003852,2.279527149,1.557450113,2.163835902,1.24282801,0.132003442,0.25,47,-2.459593929,H47
RS,17,-84.73827136,3855.003852,2.449446945,2.057889062,2.325882192,1.468825379,0.196170571,0.5,47,-2.459593929,H47
RS,17,-84.73827136,3855.003852,2.484803808,2.266978382,2.358643234,1.56504504,0.287336677,0.75,47,-2.459593929,H47
RS,17,-86.88451735,3856.821439,2.440254142,1.107063507,2.302617648,1.035277907,0.026911403,0.25,48,-2.301204384,H48
RS,17,-86.88451735,3856.821439,2.51690129,1.113640091,2.35712031,1.031304102,0.040378441,0.5,48,-2.301204384,H48
RS,17,-86.88451735,3856.821439,2.619113272,1.117948177,2.398021179,1.019663612,0.040378441,0.75,48,-2.301204384,H48
RS,17,-85.2723212,3857.603187,2.419900579,7.702017456,2.431293734,8.069588158,0.470924995,0.25,21,-2.801156021,H21
RS,17,-85.2723212,3857.603187,2.474776944,5.18241529,2.462175385,4.927914515,0.49916607,0.5,21,-2.801156021,H21
RS,17,-85.2723212,3857.603187,2.527759843,4.759146151,2.496078894,4.199320422,0.549630289,0.75,21,-2.801156021,H21
RS,17,-87.5244074,3856.216407,2.157173842,1.863176636,2.121413009,1.683909892,0.289097722,0.25,49,-2.847094585,H49
RS,17,-87.5244074,3856.216407,2.256659898,2.089121829,2.214125426,1.833548721,0.446032786,0.5,49,-2.847094585,H49
RS,17,-87.5244074,3856.216407,2.343072893,2.371407029,2.31241005,2.140727822,0.547537227,0.75,49,-2.847094585,H49
RS,17,-90.72136778,3859.582676,2.342774323,1.965868124,2.228326172,1.451106926,0.143839354,0.25,32,-2.177211012,H32
RS,17,-90.72136778,3859.582676,2.340153201,1.757945379,2.237380734,1.37446159,0.248438494,0.5,32,-2.177211012,H32
RS,17,-90.72136778,3859.582676,NA,NA,NA,NA,0.327182897,0.75,32,-2.177211012,H32
RS,17,-89.69555183,3859.662351,2.20371929,3.236753699,2.142502861,2.587525242,0.466473519,0.25,27,-2.611126952,H27
RS,17,-89.69555183,3859.662351,2.292367555,2.792848155,2.241306642,2.333862101,0.546601804,0.5,27,-2.611126952,H27
RS,17,-89.69555183,3859.662351,2.368528225,2.606876702,2.32185954,2.220639967,0.551448407,0.75,27,-2.611126952,H27
RS,17,-87.76343247,3859.408387,2.476826291,1.118949871,2.338036886,1.038968778,0.024432237,0.25,4,-2.725597462,H04
RS,17,-87.76343247,3859.408387,2.636228159,1.166946959,2.402066838,1.02546983,0.030168647,0.5,4,-2.725597462,H04
RS,17,-87.76343247,3859.408387,2.44105682,1.419670227,2.215798444,1.075145245,0.170718441,0.75,4,-2.725597462,H04
RS,17,-87.59412304,3861.574552,2.312971653,1.271952095,2.190687682,1.106091508,0.07561669,0.25,43,-2.535034174,H43
RS,17,-87.59412304,3861.574552,2.41651726,1.285889084,2.27545635,1.096429451,0.101112822,0.5,43,-2.535034174,H43
RS,17,-87.59412304,3861.574552,2.453875113,1.218055954,2.326787138,1.0807662,0.111703388,0.75,43,-2.535034174,H43
RS,17,-87.14595103,3861.096502,2.214755012,3.829098649,2.17040406,3.232211029,0.534965639,0.25,33,-3.126458797,H33
RS,17,-87.14595103,3861.096502,2.306819931,3.229461588,2.259032674,2.70862669,0.606115691,0.5,33,-3.126458797,H33
RS,17,-87.14595103,3861.096502,2.38154976,3.192992164,2.355039923,2.894064939,0.657974845,0.75,33,-3.126458797,H33
RS,17,-87.8879247,3862.231871,2.279463917,2.86104733,2.176879217,2.015238386,0.296431361,0.25,16,-3.214859538,H16
RS,17,-87.8879247,3862.231871,2.235883219,2.49354938,2.154274116,1.909602035,0.605592784,0.5,16,-3.214859538,H16
RS,17,-87.8879247,3862.231871,2.306913913,2.69034374,2.223579102,2.029516292,0.739188875,0.75,16,-3.214859538,H16
RS,17,-89.91303649,3862.376972,2.484558367,11.06773934,2.324328192,5.748404505,0.519438731,0.25,42,-2.885686199,H42
RS,17,-89.91303649,3862.376972,2.513085876,9.779696045,2.412009473,6.467482715,0.814333995,0.5,42,-2.885686199,H42
RS,17,-89.91303649,3862.376972,2.522453395,7.395121493,2.451842433,5.553406783,0.884849266,0.75,42,-2.885686199,H42
RS,17,-87.00154004,3862.550571,2.292408649,1.458673065,2.267779951,1.385219257,0.111279296,0.25,36,-3.171764144,H36
RS,17,-87.00154004,3862.550571,2.326806268,1.655547242,2.28370099,1.488729497,0.239658633,0.5,36,-3.171764144,H36
RS,17,-87.00154004,3862.550571,2.416192633,1.620898985,2.311052439,1.295640018,0.239658633,0.75,36,-3.171764144,H36
RS,17,-87.15591041,3863.675981,2.160763331,1.470014378,2.091578194,1.28567634,0.195205842,0.25,1,-3.061027212,H01
RS,17,-87.15591041,3863.675981,2.29293672,1.386663559,2.224629965,1.234037475,0.200886516,0.5,1,-3.061027212,H01
RS,17,-87.15591041,3863.675981,2.320093909,1.423617639,2.240480364,1.236719402,0.283888711,0.75,1,-3.061027212,H01
RS,17,-87.60408242,3863.078418,2.262394117,1.617569702,2.168160408,1.318410787,0.150944094,0.25,20,-3.370269917,H20
RS,17,-87.60408242,3863.078418,2.402309436,1.599736242,2.300980516,1.292749669,0.16568628,0.5,20,-3.370269917,H20
RS,17,-87.60408242,3863.078418,2.417110995,1.675298852,2.343590471,1.407172552,0.251554964,0.75,20,-3.370269917,H20
RS,17,-86.00062254,3865.359116,2.253255992,4.293633721,2.179019206,3.225343896,0.514924671,0.25,26,-3.38076102,H26
RS,17,-86.00062254,3865.359116,2.331304714,3.262319325,2.288839124,2.788059876,0.553590982,0.5,26,-3.38076102,H26
RS,17,-86.00062254,3865.359116,2.380764214,2.794317527,2.358777249,2.582697711,0.568020552,0.75,26,-3.38076102,H26
RS,17,-84.59635022,3865.911861,2.34595759,4.001060486,2.304718413,3.413268893,0.324909016,0.25,35,-3.732333506,H35
RS,17,-84.59635022,3865.911861,2.355219738,3.209698785,2.326767132,2.888218895,0.492250623,0.5,35,-3.732333506,H35
RS,17,-84.59635022,3865.911861,2.371698978,2.612090981,2.359030839,2.49813219,0.545500466,0.75,35,-3.732333506,H35
RS,17,-83.09746382,3866.25546,2.397418963,1.824445367,2.282356137,1.376308399,0.103321895,0.25,3,-3.718592717,H03
RS,17,-83.09746382,3866.25546,2.337706713,3.316889187,2.132058203,1.675710418,0.548989429,0.5,3,-3.718592717,H03
RS,17,-83.09746382,3866.25546,2.428892141,3.648927807,2.221278136,1.786060349,0.625361769,0.75,3,-3.718592717,H03
RS,17,-82.26087605,3864.263584,2.300012227,1.077424921,2.238112279,1.04695617,0.040717582,0.25,19,-3.475031148,H19
RS,17,-82.26087605,3864.263584,2.429988745,1.093803923,2.346076616,1.047727,0.052411483,0.5,19,-3.475031148,H19
RS,17,-82.26087605,3864.263584,2.363324717,1.968639211,2.25208675,1.462858667,0.39692291,0.75,19,-3.475031148,H19
RS,17,-80.49308643,3863.123235,2.485619442,1.355411637,2.373220788,1.152684083,0.04292775,0.25,10,-3.287952047,H10
RS,17,-80.49308643,3863.123235,2.367642377,2.18008454,2.239857859,1.515396692,0.296915313,0.5,10,-3.287952047,H10
RS,17,-80.49308643,3863.123235,2.39652181,2.178929255,2.265906636,1.504845646,0.39470335,0.75,10,-3.287952047,H10
RS,17,-79.40751422,3863.651082,2.331899237,2.545762021,2.222043513,1.788275623,0.208166749,0.25,22,-3.429026713,H22
RS,17,-79.40751422,3863.651082,2.426215612,2.098058134,2.354433968,1.694834866,0.22157479,0.5,22,-3.429026713,H22
RS,17,-79.40751422,3863.651082,NA,NA,NA,NA,0.244824328,0.75,22,-3.429026713,H22
RS,17,-80.74705057,3864.676898,2.365222435,1.847962754,2.350077085,1.768932556,0.12029653,0.25,24,-3.615677226,H24
RS,17,-80.74705057,3864.676898,2.425080604,2.126222311,2.349906247,1.698242362,0.226482641,0.5,24,-3.615677226,H24
RS,17,-80.74705057,3864.676898,2.390029824,2.011230601,2.286419488,1.512026241,0.365518459,0.75,24,-3.615677226,H24
RS,18,-88.68526387,3864.107214,2.188380197,2.958728521,2.156968273,2.640295657,0.449750289,0.25,U26,-3.172585141,H19
RS,18,-88.68526387,3864.107214,2.234077042,2.166650632,2.220638492,2.074527817,0.513416973,0.5,U26,-3.172585141,H19
RS,18,-88.68526387,3864.107214,2.310260647,2.257003341,2.301648528,2.193410418,0.590564059,0.75,U26,-3.172585141,H19
RS,18,-88.14247237,3862.930974,2.222288271,2.956508021,2.144781357,2.250036249,0.390264659,0.25,U30,-3.150646608,H03
RS,18,-88.14247237,3862.930974,2.247122315,2.017007244,2.187807109,1.695113172,0.443187829,0.5,U30,-3.150646608,H03
RS,18,-88.14247237,3862.930974,2.286596098,1.7363888,2.252875492,1.588146101,0.45716673,0.75,U30,-3.150646608,H03
RS,18,-86.50360066,3861.672005,2.241480915,1.387643974,2.187139232,1.260547682,0.124594341,0.25,U22,-2.938206594,H14
RS,18,-86.50360066,3861.672005,2.29782437,1.3299777,2.261597667,1.252524197,0.179671324,0.5,U22,-2.938206594,H14
RS,18,-86.50360066,3861.672005,2.383733968,1.303156434,2.341792269,1.221714206,0.179671324,0.75,U22,-2.938206594,H14
RS,18,-86.29698632,3860.254759,2.195892532,1.020434913,2.141615066,1.013058447,0.031808755,0.25,U24,-3.106727717,H38
RS,18,-86.29698632,3860.254759,2.265293161,1.399788538,2.21021533,1.267594382,0.22978383,0.5,U24,-3.106727717,H38
RS,18,-86.29698632,3860.254759,2.343699804,1.380403631,2.298476445,1.273432506,0.241679708,0.75,U24,-3.106727717,H38
RS,18,-88.76054433,3861.528114,2.180531581,1.684438024,2.177443459,1.670550275,0.226191477,0.25,U25,-2.568322488,H15
RS,18,-88.76054433,3861.528114,2.3310641,1.86920947,2.31369191,1.777189029,0.281816883,0.5,U25,-2.568322488,H15
RS,18,-88.76054433,3861.528114,2.360683754,1.644191047,2.337919131,1.552265226,0.308866101,0.75,U25,-2.568322488,H15
RS,18,-88.58194215,3859.418432,2.421544116,3.863001776,2.208107348,1.832739215,0.228524879,0.25,U17,-2.889261856,H49
RS,18,-88.58194215,3859.418432,2.23138483,3.017314326,2.142414678,2.206012811,0.768983551,0.5,U17,-2.889261856,H49
RS,18,-88.58194215,3859.418432,2.298141761,2.851078065,2.243744488,2.352496596,0.819562564,0.75,U17,-2.889261856,H49
RS,18,-87.84304726,3858.305141,2.194532872,1.348247346,2.193069237,1.344572639,0.142367041,0.25,U23,-2.578341874,H05
RS,18,-87.84304726,3858.305141,2.353739398,1.451736211,2.353389299,1.450626596,0.170902064,0.5,U23,-2.578341874,H05
RS,18,-87.84304726,3858.305141,2.384813232,1.6870922,2.371065945,1.626894904,0.290859398,0.75,U23,-2.578341874,H05
RS,18,-87.23021958,3857.324941,2.20337886,1.383185447,2.137160339,1.235498101,0.145010552,0.25,U03,-2.450752879,H42
RS,18,-87.23021958,3857.324941,2.254743978,1.25803947,2.177194965,1.142668389,0.187102834,0.5,U03,-2.450752879,H42
RS,18,-87.23021958,3857.324941,2.343969184,1.277308771,2.260639003,1.147068929,0.201603827,0.75,U03,-2.450752879,H42
RS,18,-86.82575606,3857.441847,2.283084336,3.430905326,2.268041297,3.24103213,0.357506552,0.25,U18,-2.851178139,H40
RS,18,-86.82575606,3857.441847,2.269636311,2.568627956,2.253540406,2.428250703,0.545109699,0.5,U18,-2.851178139,H40
RS,18,-86.82575606,3857.441847,2.317856,2.308437819,2.304191782,2.205405184,0.588381693,0.75,U18,-2.851178139,H40
RS,18,-85.06082351,3857.729619,2.228400683,4.9319923,2.135106498,3.425635062,0.660433182,0.25,U05,-3.005369351,H18
RS,18,-85.06082351,3857.729619,2.309661949,3.812810548,2.267363902,3.243814955,0.717710691,0.5,U05,-3.005369351,H18
RS,18,-85.06082351,3857.729619,2.332889348,2.959467008,2.304613528,2.670660035,0.739955377,0.75,U05,-3.005369351,H18
RS,18,-83.99800928,3857.134308,2.163407144,1.435540867,2.105190244,1.28593075,0.184554424,0.25,U16,-3.086201741,H34
RS,18,-83.99800928,3857.134308,2.241038435,1.457583987,2.187692363,1.31208328,0.275179325,0.5,U16,-3.086201741,H34
RS,18,-83.99800928,3857.134308,2.333057778,1.721593178,2.273473345,1.482024527,0.372024709,0.75,U16,-3.086201741,H34
RS,18,-81.81110268,3857.168487,2.276459478,1.532321614,2.225578511,1.372174018,0.130006754,0.25,U14,-3.060614739,H48
RS,18,-81.81110268,3857.168487,2.260652006,2.59347555,2.16311397,1.882552231,0.572309055,0.5,U14,-3.060614739,H48
RS,18,-81.81110268,3857.168487,2.339423402,2.55759077,2.225183733,1.772728883,0.608584922,0.75,U14,-3.060614739,H48
RS,18,-81.16238701,3857.907688,2.35254428,1.604440369,2.250656648,1.294043406,0.102383631,0.25,U04,-2.731972102,H17
RS,18,-81.16238701,3857.907688,2.416546312,1.562275949,2.32484976,1.293037559,0.150111892,0.5,U04,-2.731972102,H17
RS,18,-81.16238701,3857.907688,2.411140753,1.621164508,2.309767002,1.304090531,0.244811899,0.75,U04,-2.731972102,H17
RS,18,-81.39438783,3858.835731,2.160245066,1.305359729,2.157232789,1.298670492,0.152334689,0.25,U12,-3.346457013,H31
RS,18,-81.39438783,3858.835731,2.259628503,1.334173427,2.258774629,1.332103004,0.212129816,0.5,U12,-3.346457013,H31
RS,18,-81.39438783,3858.835731,2.363789708,1.482232531,2.36108877,1.473234968,0.255597181,0.75,U12,-3.346457013,H31
RS,18,-81.37162981,3860.04075,2.253619448,1.550266728,2.221720511,1.440932959,0.145865326,0.25,U07,-3.026983276,H39
RS,18,-81.37162981,3860.04075,2.304497724,1.371958966,2.263694901,1.276071638,0.187201107,0.5,U07,-3.026983276,H39
RS,18,-81.37162981,3860.04075,2.409102622,1.433159261,2.367808018,1.321953825,0.19864259,0.75,U07,-3.026983276,H39
RS,18,-83.0717797,3860.164844,2.467708734,1.042148518,2.203229901,1.004757896,0.014829403,0.25,U09,-2.657127824,H33
RS,18,-83.0717797,3860.164844,2.554804465,1.069574806,2.361846745,1.014360291,0.02670391,0.5,U09,-2.657127824,H33
RS,18,-83.0717797,3860.164844,2.404102576,1.079432428,2.196052937,1.014528443,0.080290767,0.75,U09,-2.657127824,H33
RS,18,-81.36638548,3862.574887,2.378471789,1.071492433,2.338077467,1.05158635,0.028192822,0.25,U27,-2.591841672,H61
RS,18,-81.36638548,3862.574887,2.358791386,1.17120329,2.272443124,1.086855863,0.096950373,0.5,U27,-2.591841672,H61
RS,18,-81.36638548,3862.574887,2.439091808,1.185089462,2.330570817,1.0788866,0.108623274,0.75,U27,-2.591841672,H61
RS,18,-80.92865079,3861.650441,2.335580232,2.492731835,2.274571816,2.034402373,0.199944854,0.25,U29,-3.059163729,H44
RS,18,-80.92865079,3861.650441,2.395703431,2.066682119,2.368965018,1.902334459,0.246675079,0.5,U29,-3.059163729,H44
RS,18,-80.92865079,3861.650441,2.367980299,1.848590431,2.331689601,1.669564794,0.356945314,0.75,U29,-3.059163729,H44
RS,18,-84.04880346,3862.157618,2.309073247,1.536057511,2.251229033,1.356563733,0.11399829,0.25,U13,-3.268276383,H37
RS,18,-84.04880346,3862.157618,2.272884688,2.1258504,2.217167579,1.792764665,0.426413143,0.5,U13,-3.268276383,H37
RS,18,-84.04880346,3862.157618,2.334178952,2.834262807,2.287221014,2.399788817,0.700746033,0.75,U13,-3.268276383,H37
RS,18,-82.14030031,3864.150402,2.460620736,1.018210448,2.270462977,1.003771556,0.009980093,0.25,U02,-3.212258507,H46
RS,18,-82.14030031,3864.150402,2.393942862,1.834764227,2.196138272,1.206898366,0.211345828,0.5,U02,-3.212258507,H46
RS,18,-82.14030031,3864.150402,2.364290317,1.93855016,2.197652128,1.29986827,0.387166421,0.75,U02,-3.212258507,H46
RS,18,-83.32743081,3864.808662,2.270954043,1.195412199,2.196578656,1.10954877,0.075040741,0.25,U19,-3.135665093,H29
RS,18,-83.32743081,3864.808662,2.26590027,1.142126159,2.232498648,1.109324377,0.129116217,0.5,U19,-3.135665093,H29
RS,18,-83.32743081,3864.808662,2.279276407,1.181098126,2.234623667,1.128029416,0.208663933,0.75,U19,-3.135665093,H29
RS,18,-84.3954939,3864.179171,2.21771322,3.251781329,2.088163668,2.063794765,0.442358437,0.25,U11,-3.391819586,H41
RS,18,-84.3954939,3864.179171,2.271156562,2.733160528,2.185550097,2.043157094,0.582351471,0.5,U11,-3.391819586,H41
RS,18,-84.3954939,3864.179171,2.300108458,2.235099646,2.258079564,1.953680084,0.608584945,0.75,U11,-3.391819586,H41
RS,18,-85.56160574,3862.670195,2.267458685,1.197758876,2.235923767,1.155140426,0.076636295,0.25,U10,-2.741526632,H47
RS,18,-85.56160574,3862.670195,2.402727273,1.204504381,2.326960286,1.113578858,0.088939331,0.5,U10,-2.741526632,H47
RS,18,-85.56160574,3862.670195,2.50824532,1.217352888,2.376909603,1.077797411,0.088939331,0.75,U10,-2.741526632,H47
RS,18,-85.84000634,3863.603634,2.288959571,1.541401351,2.258602502,1.438362727,0.12469192,0.25,U20,-3.304163993,H27
RS,18,-85.84000634,3863.603634,2.304465403,2.522452379,2.284766463,2.356328133,0.461593954,0.5,U20,-3.304163993,H27
RS,18,-85.84000634,3863.603634,2.343540278,2.198264729,2.331950571,2.116642213,0.497524284,0.75,U20,-3.304163993,H27
RS,18,-85.79623767,3864.882394,2.326188144,1.580193704,2.303306221,1.495848842,0.111407178,0.25,U08,-3.022272639,H45
RS,18,-85.79623767,3864.882394,2.379091189,1.724069102,2.33015275,1.520805477,0.20524716,0.5,U08,-3.022272639,H45
RS,18,-85.79623767,3864.882394,2.420140961,1.664308354,2.350951814,1.41260288,0.245868659,0.75,U08,-3.022272639,H45
RS,18,-82.65855509,3858.398683,2.310341478,1.841640417,2.252737578,1.575178175,0.150407778,0.25,U06,-3.102539664,H16
RS,18,-82.65855509,3858.398683,2.46531683,2.194916491,2.368301312,1.644232291,0.199497563,0.5,U06,-3.102539664,H16
RS,18,-82.65855509,3858.398683,2.491159116,2.033988263,2.349740407,1.402694477,0.243623542,0.75,U06,-3.102539664,H16
RS,18,-83.15582839,3861.405833,2.108280876,1.737797025,1.801130373,1.075622596,0.320294389,0.25,U01,-3.132187961,H51
RS,18,-83.15582839,3861.405833,2.40453076,4.781912801,2.153701334,1.927315216,0.614782037,0.5,U01,-3.132187961,H51
RS,18,-83.15582839,3861.405833,2.384945075,3.549398549,2.230782473,2.053623446,0.728604811,0.75,U01,-3.132187961,H51
RS,18,-80.73605665,3863.995733,2.182201691,2.948939842,2.137620792,2.512317389,0.459732745,0.25,U21,-3.566407156,H20
RS,18,-80.73605665,3863.995733,2.269489699,2.454419309,2.250268706,2.298227769,0.516738056,0.5,U21,-3.566407156,H20
RS,18,-80.73605665,3863.995733,2.283911885,2.410996565,2.275070196,2.339155993,0.714469871,0.75,U21,-3.566407156,H20
RS,18,-85.25518105,3859.081218,2.234736763,3.039256712,2.225965618,2.942368439,0.382265271,0.25,U15,-3.093986449,H11
RS,18,-85.25518105,3859.081218,2.237945132,2.250263753,2.236202796,2.23723474,0.529874954,0.5,U15,-3.093986449,H11
RS,18,-85.25518105,3859.081218,2.266160113,2.131462911,2.265598957,2.127588978,0.659989449,0.75,U15,-3.093986449,H11
RS,18,-84.19412116,3859.491288,2.510073245,1.107958897,2.319056008,1.022967235,0.020217675,0.25,U28,-3.21394446,H36
RS,18,-84.19412116,3859.491288,2.444353597,3.608690646,2.229930556,1.737915849,0.386280249,0.5,U28,-3.21394446,H36
RS,18,-84.19412116,3859.491288,2.395621434,2.655195553,2.280711852,1.823813854,0.503376241,0.75,U28,-3.21394446,H36
RS,19,-82.18658388,3860.105157,2.380101498,2.258721952,2.22189207,1.449203243,0.147370938,0.25,H05,-3.251573176,H05
RS,19,-82.18658388,3860.105157,2.426613032,1.877576694,2.354346432,1.544147598,0.190590427,0.5,H05,-3.251573176,H05
RS,19,-82.18658388,3860.105157,2.503538789,1.811805432,2.421824274,1.468601786,0.197384567,0.75,H05,-3.251573176,H05
RS,19,-82.16481219,3858.641684,2.480074424,1.274576687,2.276742424,1.055980514,0.037943406,0.25,H42,-3.200009381,H42
RS,19,-82.16481219,3858.641684,2.269977547,1.369582176,2.008430535,1.048543998,0.215302147,0.5,H42,-3.200009381,H42
RS,19,-82.16481219,3858.641684,2.675329969,6.351188358,2.302813886,1.665768423,0.401063085,0.75,H42,-3.200009381,H42
RS,19,-82.59519845,3858.04613,2.370685231,1.558380715,2.223855093,1.192142522,0.090443749,0.25,H14,-3.346880395,H14
RS,19,-82.59519845,3858.04613,2.458294957,1.52345796,2.308158208,1.174267696,0.120826103,0.5,H14,-3.346880395,H14
RS,19,-82.59519845,3858.04613,2.424144395,1.580561157,2.271814496,1.192467963,0.222472438,0.75,H14,-3.346880395,H14
RS,19,-83.48368072,3858.796157,2.260259186,2.201205799,2.14657524,1.579145666,0.234879755,0.25,H65,-3.352047064,H65
RS,19,-83.48368072,3858.796157,2.347906814,2.147177117,2.235833537,1.556070457,0.316139318,0.5,H65,-3.352047064,H65
RS,19,-83.48368072,3858.796157,2.415032931,1.950508439,2.295465314,1.427362932,0.316139318,0.75,H65,-3.352047064,H65
RS,19,-83.48070776,3857.403824,2.431128654,1.631032695,2.245138522,1.163374089,0.075831233,0.25,H20,-3.317513686,H20
RS,19,-83.48070776,3857.403824,2.529212404,2.590835728,2.260245667,1.268794868,0.187086561,0.5,H20,-3.317513686,H20
RS,19,-83.48070776,3857.403824,2.543183803,2.21523472,2.351332395,1.338731882,0.218990351,0.75,H20,-3.317513686,H20
RS,19,-83.75972038,3858.074582,2.239906365,1.060500489,2.178827365,1.03682465,0.046026371,0.25,H68,-3.567191482,H68
RS,19,-83.75972038,3858.074582,2.233200144,1.505211914,2.165400464,1.311531134,0.30160782,0.5,H68,-3.567191482,H68
RS,19,-83.75972038,3858.074582,2.261213083,1.662617357,2.207625197,1.459375646,0.475405503,0.75,H68,-3.567191482,H68
RS,19,-83.9447395,3858.55021,2.55957897,1.110232501,2.370428332,1.023833347,0.016636986,0.25,H38,-3.079281156,H38
RS,19,-83.9447395,3858.55021,2.510993003,1.748063629,2.29157092,1.153856885,0.12106604,0.5,H38,-3.079281156,H38
RS,19,-83.9447395,3858.55021,2.452008941,2.028984212,2.216634894,1.199998844,0.285771967,0.75,H38,-3.079281156,H38
RS,19,-84.50671412,3857.500369,2.25422235,2.267771953,2.190994448,1.856999816,0.249994313,0.25,H11,-3.353139069,H11
RS,19,-84.50671412,3857.500369,2.151260403,2.525534007,2.086081894,2.031627177,0.874188105,0.5,H11,-3.353139069,H11
RS,19,-84.50671412,3857.500369,2.310524054,3.594490226,2.226429727,2.631078224,1.006603924,0.75,H11,-3.353139069,H11
RS,19,-84.77880435,3859.136613,2.357065899,1.583432862,2.317144925,1.442699554,0.098315901,0.25,H33,-3.015547145,H33
RS,19,-84.77880435,3859.136613,2.400660275,1.661810436,2.354478634,1.483151012,0.177327383,0.5,H33,-3.015547145,H33
RS,19,-84.77880435,3859.136613,2.503396649,1.743584124,2.419669007,1.420106607,0.18671341,0.75,H33,-3.015547145,H33
RS,19,-85.01526633,3857.924165,2.339943157,1.787112698,2.214039941,1.330342173,0.127365618,0.25,H17,-2.98592747,H17
RS,19,-85.01526633,3857.924165,2.327402897,2.951151728,2.230879462,2.110478502,0.503087841,0.5,H17,-2.98592747,H17
RS,19,-85.01526633,3857.924165,2.385715025,3.237816906,2.309828624,2.458602832,0.656733058,0.75,H17,-2.98592747,H17
RS,19,-85.02812374,3856.55724,2.564171564,1.538765713,2.357827317,1.116167044,0.039579556,0.25,H35,-2.391175459,H35
RS,19,-85.02812374,3856.55724,2.676319729,1.500015692,2.463571061,1.10136769,0.047467137,0.5,H35,-2.391175459,H35
RS,19,-85.02812374,3856.55724,2.625540817,1.50512128,2.408514433,1.099130558,0.088480827,0.75,H35,-2.391175459,H35
RS,19,-85.50105701,3856.814363,2.369153383,1.961915391,2.284215109,1.551020707,0.128544151,0.25,H54,-2.685859124,H54
RS,19,-85.50105701,3856.814363,2.437247582,1.966939616,2.385441646,1.69248844,0.194352981,0.5,H54,-2.685859124,H54
RS,19,-85.50105701,3856.814363,2.414903256,2.032701669,2.365290605,1.752979074,0.334263221,0.75,H54,-2.685859124,H54
RS,19,-86.11251273,3858.960789,2.103380734,2.115606184,2.048321865,1.788483961,0.428802718,0.25,H28,-3.029155513,H28
