"","integral_props","prop_integrals","integral_props1","prop_integrals1","integral_props2","prop_integrals2","H","site","year.x","integral_pard","integral_mol_5p","folder","Dclip","Dplane","Rclip","dpHB","Rclip.1","Rplane","lon","lat","hoboID","mergekey","L","year","Rcl","Rpl","Hl","dim","rec"
"1831241",59.1679323094403,0.371974589398573,549.869456937158,3.77599220345154,47.5926222563382,0.293763548091616,0.037623644,"SE",19,137935.772341219,51308.6,"SE19a",2.687835103,2.415611997,1.365390196,-1.695509553,1.365390196,1.043936399,1625.756839,335.7974761,"H01","SE19H01",0.5,"19",0.135256780133948,0.0186740404241577,-1.42453914359557,0.5,"SE"
"1834121",41.348998136567,0.284857735552143,851.210758837532,5.40919243408857,30.6960071696663,0.211307051302379,0.471716404,"SE",19,128663.741916502,36650.86,"SE19a",2.33057223,2.302026325,2.821144411,-2.565332174,2.821144411,2.547169291,1633.418983,331.105592,"H02","SE19H02",0.5,"19",0.450425317738208,0.406057810179105,-0.326319020843957,0.5,"SE"
"1837001",25.1808119520976,0.136690232268874,244.446218185688,1.30739361745926,20.1552413492355,0.108594294225486,0.120111942,"SE",19,138851.001018614,18979.58,"SE19a",2.468903405,2.4265533,1.557489187,-1.612843752,1.557489187,1.41508253,1625.010347,335.0998129,"H03","SE19H03",0.5,"19",0.192425040215616,0.150781769385665,-0.920413811191008,0.5,"SE"
"1839881",55.8090785223743,0.359820407171207,915.617206912751,5.96277920033593,42.3612977234071,0.270573905568989,0.236869812,"SE",19,130625.345764883,47001.66,"SE19a",2.335437306,2.252379502,1.681407485,-2.376195669,1.681407485,1.384074299,1630.388245,332.3400292,"H05","SE19H05",0.5,"19",0.225672976402758,0.141159404267856,-0.625490284643298,0.5,"SE"
"1842761",75.4019084661676,0.494201937739874,873.076296533589,6.14450420414678,59.3348293393194,0.382457002780192,0.242955804,"SE",19,134862.733166945,66649.42,"SE19a",2.414465659,2.343821345,2.17007591,-1.977143168,2.17007591,1.74958903,1624.789811,331.0141203,"H11","SE19H11",0.5,"19",0.336474925884249,0.242936046992657,-0.614472721564693,0.5,"SE"
"1845641",67.4339593227355,0.443885547166923,781.355347546271,4.83615236388813,53.0201566725949,0.348084368849354,0.128398061,"SE",19,136856.226290142,60748.5,"SE19a",2.556880822,2.408215754,2.094490038,-1.793724895,2.094490038,1.408363669,1626.931504,334.7413993,"H14","SE19H14",0.5,"19",0.321078299072069,0.148714813219835,-0.89144153470454,0.5,"SE"
"1848521",34.389417239893,0.194720269068612,371.91615473301,1.98678808188999,27.2337580540287,0.153699882683138,0.221113443,"SE",19,137857.360450449,26843.62,"SE19a",2.389645554,2.350765586,1.870613751,-1.702617407,1.870613751,1.675899403,1624.55159,336.954126,"H15","SE19H15",0.5,"19",0.271984122547345,0.22424794625536,-0.655384852883774,0.5,"SE"
"1851401",41.0646827034129,0.251002806354572,709.354801425529,4.38620112365273,31.0171900857019,0.187747427142438,0.079306602,"SE",19,129857.390733537,32594.57,"SE19a",2.487552353,2.389843884,1.313726534,-2.449900866,1.313726534,1.149798468,1627.43895,329.0339466,"H17","SE19H17",0.5,"19",0.118504971665924,0.0606217256531553,-1.10069065766571,0.5,"SE"
"1854281",36.1553991037933,0.192319538387897,445.742315831196,2.30583899173848,28.2492352558866,0.149375462972837,0.124347568,"SE",19,135408.191639248,26041.64,"SE19a",2.322658196,2.227456727,1.205302378,-1.926688313,1.205302378,1.097769284,1631.890734,338.5942034,"H18","SE19H18",0.5,"19",0.0810960134030058,0.0405110748916422,-0.905362704278312,0.5,"SE"
"1857161",71.5906491478727,0.496961616074369,980.663720916676,6.64874092078302,55.3631397967849,0.381783894209752,0.128867626,"SE",19,133768.798977126,66477.96,"SE19a",2.472244779,2.366159192,1.639350147,-2.078949928,1.639350147,1.303172612,1628.736261,332.1515687,"H20","SE19H20",0.5,"19",0.214671723960308,0.115001944088775,-0.889856171982983,0.5,"SE"
"1860041",38.6556120416423,0.182954631908765,752.760243073891,3.45222628968752,28.8420429726047,0.135801397123089,0.194967031,"SE",19,128754.250243563,23556.19,"SE19a",2.416706385,2.248432214,1.852992452,-2.556542158,1.852992452,1.265035431,1629.806792,329.3040733,"H23","SE19H23",0.5,"19",0.267873650262543,0.102102689363458,-0.710038821792953,0.5,"SE"
"1862921",22.3020883560128,0.107062439201376,328.562047150087,1.38010059810528,17.0693409307379,0.082555533094254,0.137028813,"SE",19,134322.414352533,14380.89,"SE19a",2.483809596,2.398708234,1.760858709,-2.0273242,1.760858709,1.426526822,1631.379734,336.9159548,"H25","SE19H25",0.5,"19",0.245724509650746,0.154279941809486,-0.86318810429448,0.5,"SE"
"1865801",82.1171754182236,0.52569009414012,986.053599908831,6.8904357426666,64.3859231677227,0.404682586985046,0.287827611,"SE",19,134073.726375399,70481.23,"SE19a",2.340758934,2.280675119,1.95446495,-2.050488472,1.95446495,1.646445006,1629.562387,334.2509384,"H27","SE19H27",0.5,"19",0.291027886506265,0.216547229132585,-0.540867546988139,0.5,"SE"
"1868681",30.6440530774462,0.163675613995831,337.712272415596,1.73104548248855,24.2087258405404,0.128732422600604,0.077215075,"SE",19,137308.805944498,22474.1,"SE19a",2.591982292,2.365802605,1.624858196,-1.75245595,1.624858196,1.118009501,1627.304921,337.6516551,"H28","SE19H28",0.5,"19",0.210815465387551,0.0484454942609053,-1.11229790238219,0.5,"SE"
"1871561",66.9912098606576,0.442560137960282,822.99716496825,5.30119974082369,52.3976007272676,0.343770432002395,0.124832988,"SE",19,135422.177709504,59932.46,"SE19a",2.315163052,2.247024366,1.195289672,-1.925397277,1.195289672,1.115005384,1627.408831,336.1053651,"H31","SE19H31",0.5,"19",0.0774731669628989,0.0472769644566865,-0.903670634098611,0.5,"SE"
"1874441",64.2536394497865,0.410410312122012,753.659079418513,5.3714557395859,50.4950238789665,0.315985609289212,0.403867483,"SE",19,134095.789614659,55034.3,"SE19a",2.38671666,2.338627618,3.022757108,-2.048431635,3.022757108,2.540565044,1625.371128,332.0386512,"H33","SE19H33",0.5,"19",0.480403251083425,0.404930318273541,-0.393761112222833,0.5,"SE"
"1877321",79.3282733185656,0.522141407670175,1184.76245184317,7.80554838416366,60.8543432644256,0.396700749266497,0.098215342,"SE",19,132129.38527101,68990.22,"SE19a",2.557754244,2.330507795,1.730945127,-2.233091116,1.730945127,1.14083743,1631.130417,330.7038634,"H34","SE19H34",0.5,"19",0.238283300446834,0.057223761609988,-1.0078206667394,0.5,"SE"
"1880201",79.8828643810401,0.553123563728352,1924.96740385536,13.4516656788682,58.4062203309132,0.400279347696774,0.349421978,"SE",19,125174.926635386,69237.2,"SE19a",2.196294032,2.143175595,1.499908977,-2.908959389,1.499908977,1.342907561,1632.602845,328.4050302,"H35","SE19H35",0.5,"19",0.176064904398296,0.128046119050475,-0.456649782169522,0.5,"SE"
"1883081",51.0008159253768,0.301229450258742,790.779137489006,5.17748745248539,38.9506245571865,0.225689669286579,0.174888134,"SE",19,130096.429204842,39188.88,"SE19a",2.371644846,2.355257959,1.531686584,-2.426912308,1.531686584,1.474634444,1630.247418,330.806327,"H36","SE19H36",0.5,"19",0.185169908400762,0.168684373785465,-0.757239656005274,0.5,"SE"
"1885961",62.7950146032509,0.396402945168641,765.524828330048,5.29305832509319,49.1550411601154,0.304590465992225,0.221464038,"SE",19,133797.781339481,53037.83,"SE19a",2.370906917,2.284716185,1.773496138,-2.07624197,1.773496138,1.430891723,1631.710117,336.7587901,"H37","SE19H37",0.5,"19",0.248830247080803,0.155606771507678,-0.65469678576663,0.5,"SE"
"1888841",78.006653380896,0.495332614579048,854.660627853085,5.68296840719614,61.7300265088097,0.386425258677819,0.149470329,"SE",19,136072.445052462,67401.12,"SE19a",2.376831422,2.179655651,1.423578264,-1.865518689,1.423578264,1.095044628,1632.985851,337.4312747,"H38","SE19H38",0.5,"19",0.153381348328068,0.0394318189927466,-0.825445009550038,0.5,"SE"
"1891721",82.5017655529508,0.538138544899673,1252.90985900887,8.18552380104382,63.1749502611085,0.408145747631055,0.154336929,"SE",19,131874.844299121,70966.94,"SE19a",2.342483109,2.321649218,1.350004256,-2.257194996,1.350004256,1.300632058,1633.658915,338.0032285,"H39","SE19H39",0.5,"19",0.130335137646415,0.114154454301218,-0.811530145602347,0.5,"SE"
"1894601",75.140331077354,0.463510320076039,925.261043272259,6.55291848251361,58.7207079440013,0.354126384913928,0.428950191,"SE",19,132951.346368923,61624.32,"SE19a",2.284954079,2.279697415,2.22200752,-2.155570984,2.22200752,2.183774866,1624.269616,329.065587,"H40","SE19H40",0.5,"19",0.346745524401868,0.339207863202254,-0.367593134457988,0.5,"SE"
"1897481",46.8190151984942,0.300168531489727,901.283843849071,6.30361504137687,34.9893000177105,0.220434274267277,0.179005384,"SE",19,127232.595870254,38191.22,"SE19a",2.369813326,2.289456679,1.545596389,-2.705150604,1.545596389,1.308373981,1632.908822,329.2535797,"H41","SE19H41",0.5,"19",0.189096094423899,0.116731898934691,-0.747133906414932,0.5,"SE"
"1900361",84.7612975377012,0.572153766962038,1264.23001906566,8.68424315542999,65.0161598409956,0.434037500445297,0.265764713,"SE",19,131906.332227307,75470.71,"SE19a",2.328954563,2.315029691,1.783073099,-2.254210711,1.783073099,1.714934053,1627.51248,330.6745103,"H42","SE19H42",0.5,"19",0.251169147909838,0.234247424105397,-0.575502683162759,0.5,"SE"
"1903241",82.5573045496447,0.547569736526483,964.090129485602,6.40090937449131,64.8965457503411,0.426378823220215,0.165756345,"SE",19,135789.919347385,74354.45,"SE19a",2.413129534,2.25312827,1.645426986,-1.891499281,1.645426986,1.204654028,1628.540655,334.8795771,"H44","SE19H44",0.5,"19",0.21627861572135,0.0808623371145599,-0.780529838212805,0.5,"SE"
"1906121",50.8668046098799,0.339829063310955,940.562594231107,6.75775529381888,38.1755820738278,0.250924309458609,0.001177311,"SE",19,128005.840542826,43500.11,"SE19a",3.075760514,2.324089442,1.010605222,-2.629412889,1.010605222,1.000020536,1634.842432,332.1134449,"H46","SE19H46",0.5,"19",0.00458153799475586,8.91857990473096e-06,-2.92910879820775,0.5,"SE"
"1909001",82.691911726566,0.566788539987272,1708.35813772347,11.5475218712228,61.3598020129982,0.417494444500059,0.748823404,"SE",19,127661.591272867,72357.13,"SE19a",2.239399199,2.238659983,3.035551197,-2.663074732,3.035551197,3.027245905,1629.757743,327.7766507,"H47","SE19H47",0.5,"19",0.482237561994699,0.481047700390645,-0.125620590459568,0.5,"SE"
"1911881",66.7666745728173,0.43403611873688,938.45244338252,6.7784339864204,51.5145968799102,0.328323474305001,0.310585976,"SE",19,131489.057606741,57071,"SE19a",2.325745163,2.191084329,1.974342222,-2.29381609,1.974342222,1.394809881,1633.973922,336.6454954,"H48","SE19H48",0.5,"19",0.295422433158591,0.144515015308883,-0.507818158019297,0.5,"SE"
"1914761",56.1204205524476,0.362746263518421,840.409053435221,5.6726707433067,43.0139362591908,0.274360065760413,0.218840122,"SE",19,131469.509561408,47690.07,"SE19a",2.397982285,2.292094205,1.903641496,-2.295674562,1.903641496,1.444821824,1633.514917,334.7975294,"H50","SE19H50",0.5,"19",0.279585163077446,0.159814293027009,-0.659873051782011,0.5,"SE"
"1917641",23.7923897449124,0.128782502949971,307.618800304239,1.54827632857128,18.4906084255454,0.0999986446706374,0.318175435,"SE",19,135367.109589199,17432.92,"SE19a",2.345837937,2.178571468,2.143509206,-1.930481315,2.143509206,1.376294182,1628.28075,336.7904484,"H51","SE19H51",0.5,"19",0.331125353070078,0.138711273989478,-0.497333353463072,0.5,"SE"
"1920521",38.5665583853665,0.268617811988124,935.373546177176,6.85087647356143,28.1705518839465,0.193468421289656,0.261414528,"SE",19,124515.115592851,33446.98,"SE19a",2.295324023,2.239359089,1.610610223,-2.975022554,1.610610223,1.414490939,1634.713676,328.1157461,"H52","SE19H52",0.5,"19",0.206990451355439,0.150600169781766,-0.582670280355674,0.5,"SE"
"1923401",40.1778925293019,0.239613644415821,793.408890777935,5.54083337302084,29.9489422990642,0.174277613253903,0.258144379,"SE",19,125877.93438698,30162.07,"SE19a",2.366792785,2.275442634,1.953641471,-2.838953257,1.953641471,1.522336381,1635.02585,330.1208645,"H54","SE19H54",0.5,"19",0.290844865701594,0.182510626331278,-0.588137327118251,0.5,"SE"
"1926281",13.0322464076075,0.0565066144505246,134.905862862495,0.511895279968556,10.3293120448419,0.0451364623462801,0.093638778,"SE",19,139691.441024329,7893.49,"SE19a",2.563076522,2.232271917,1.701941095,-1.537411571,1.701941095,1.058799967,1626.142361,336.7277344,"H57","SE19H57",0.5,"19",0.230944524867749,0.0248139190934982,-1.02854426254611,0.5,"SE"
"1929161",2826.86329748638,0.388911771858362,28051.1334689059,4.82920725916769,2248.78022313265,0.301012843853982,0.063622832,"SE",19,134881.975362537,52457.19,"SE19a",2.470492854,2.361488054,1.185480634,-1.975359797,1.185480634,1.078754916,1629.608539,338.1857856,"H65","SE19H65",0.5,"19",0.073894463741762,0.0329227878535635,-1.19638700334247,0.5,"SE"
"1932041",81.1540672703303,0.534979968909499,843.023222756568,5.83669706714263,64.5508141578473,0.419460404644254,0.183272839,"SE",19,136835.19652001,73204.09,"SE19a",2.430631933,2.341717243,1.847831378,-1.795645833,1.847831378,1.467131897,1625.481345,333.3209273,"H67","SE19H67",0.5,"19",0.266662337584648,0.166469159217744,-0.736901892628906,0.5,"SE"
"1934921",52.9957084671905,0.363558331156526,610.838590798547,4.15181432346694,41.7171906016255,0.283755398338064,0.170606732,"SE",19,136142.594071624,49495.77,"SE19a",2.247609112,2.219148631,1.206870565,-1.859076262,1.206870565,1.166319637,1627.610899,338.5002046,"H68","SE19H68",0.5,"19",0.0816606951839018,0.0668175877830372,-0.768003835930696,0.5,"SE"
"1937801",61.4875273833698,0.449217174760368,752.183723243783,5.57386391682713,48.0865090749731,0.347714470537412,0.156133652,"SE",19,134893.182372924,60596.34,"SE19a",2.456089014,2.388145045,1.779216775,-1.974321246,1.779216775,1.493543745,1628.871054,334.9549835,"H70","SE19H70",0.5,"19",0.250228864582488,0.174217947351185,-0.806503481929283,0.5,"SE"
"1940681",71.7613893940982,0.486275067899513,969.020879521344,6.61365337444006,55.5825567965152,0.372960187101883,0.215022206,"SE",19,133524.566436167,64929.67,"SE19a",2.363058068,2.276787729,1.701321009,-2.101793051,1.701321009,1.387222534,1630.229243,333.4903236,"J12","SE19J12",0.5,"19",0.230786264984815,0.142146134855585,-0.667516686850589,0.5,"SE"
"1943561",76.5101532858131,0.498026616982203,1207.13285801953,7.3424592303414,58.1621133403894,0.379839971688748,0.130502654,"TB",17,110637.026799652,55100.18,"TB17a",2.469739819,2.400276778,1.641607824,-2.258562422,1.641607824,1.396807077,336.9092205,5125.413844,"TB01","TB17H01",0.5,"17",0.215269413309847,0.145136426743985,-0.884380656097082,0.5,"TB"
"1946441",95.6425426554382,0.612537993951744,1300.4238655857,8.8277612496807,73.7835525631262,0.468239758206791,0.132896698,"TB",17,110916.797881688,67940.75,"TB17a",2.391368014,2.377829482,1.384139412,-2.226993205,1.384139412,1.348444883,338.4637332,5127.223394,"TB02","TB17H02",0.5,"17",0.141179834927883,0.129833199585233,-0.876485809562869,0.5,"TB"
"1949321",59.4254384010386,0.394617328004058,859.819934548917,6.25341452209408,45.5353375104667,0.298805821662549,0.264036757,"TB",17,109753.134458289,43310.49,"TB17a",2.372807101,2.335298071,2.024335543,-2.358827456,2.024335543,1.807664347,337.0185221,5121.604479,"TB03","TB17H03",0.5,"17",0.306282500457989,0.257117792412227,-0.578335610057909,0.5,"TB"
"1952201",82.8771000852078,0.597658737015394,1315.47493363627,9.56544784187099,62.9633495731702,0.452100595264762,0.279280491,"TB",17,109632.151128935,65522.61,"TB17a",2.40877024,2.400750153,2.382123779,-2.372614085,2.382123779,2.317941795,336.9739918,5118.203982,"TB04","TB17H04",0.5,"17",0.376964324375983,0.365102526352473,-0.553959400664791,0.5,"TB"
"1955081",55.3091728194827,0.372748968155231,996.690834556236,7.25569020268298,41.4678877306069,0.276501334315415,0.47204836,"TB",17,107273.475840577,39986.08,"TB17a",2.365777051,2.235507761,3.215501682,-2.644479815,3.215501682,2.039705384,334.5288728,5118.47926,"TB05","TB17H05",0.5,"17",0.507248741094382,0.309567442257653,-0.326013506863187,0.5,"TB"
"1957961",111.681958439253,0.758964919491825,1830.35463493821,12.8333437879961,84.5743721569242,0.570974745577913,0.223882528,"TB",17,108964.780355557,82700.44,"TB17a",2.349386655,2.282626307,1.683174745,-2.448938675,1.683174745,1.432482575,337.6419465,5120.564089,"TB06","TB17H06",0.5,"17",0.226129206201411,0.156089347827997,-0.64997979784244,0.5,"TB"
"1960841",116.458750423196,0.751291158606619,1764.35354158836,11.5409463717105,88.9014597237529,0.570652827054274,0.20257004,"TB",17,110133.086942561,82742.01,"TB17a",2.364417686,2.27414283,1.643333677,-2.315628653,1.643333677,1.342598283,336.476062,5117.499593,"TB07","TB17H07",0.5,"17",0.215725755380603,0.127946087445876,-0.693424786146639,0.5,"TB"
"1963721",37.8931256316928,0.307624808586127,486.211424738307,3.92280083551341,29.3939784410224,0.238051474506768,0.174482173,"TB",17,112435.139087023,34587.84,"TB17a",2.497901678,2.478192189,2.197592531,-2.057041176,2.197592531,2.061645507,341.2286608,5122.592242,"TB08","TB17H08",0.5,"17",0.341947170370006,0.314213991893676,-0.758248938694644,0.5,"TB"
"1966601",73.4156613867759,0.506391253906287,1373.99680224585,9.4255544535714,54.8641599168339,0.377321137294326,0.401267121,"TB",17,107808.381777666,54593.22,"TB17a",2.347646159,2.211656589,2.608429383,-2.582304994,2.608429383,1.694915224,337.8403088,5123.555716,"TB09","TB17H09",0.5,"17",0.416379083730978,0.229147980610042,-0.396566424002163,0.5,"TB"
"1969481",16.4485299764549,0.161323045803171,368.517900685121,2.98943883102829,12.0543031501844,0.120258033202264,0.414842114,"TB",17,107861.557865888,17400.56,"TB17a",2.363332489,2.337779397,2.84038487,-2.576140935,2.84038487,2.591230657,335.706902,5125.413844,"TB10","TB17H10",0.5,"17",0.453377190607812,0.413506073195688,-0.382117161276723,0.5,"TB"
"1972361",113.166844090657,0.739367796045074,1704.54020436632,10.7935252513607,86.4404245751213,0.564465316617874,0.15030244,"TB",17,110758.417404763,81891.21,"TB17a",2.393200709,2.358363275,1.479677502,-2.244854979,1.479677502,1.3748541,339.3219538,5117.625088,"TB11","TB17H11",0.5,"17",0.170167070554576,0.138256613128556,-0.823033969047593,0.5,"TB"
"1975241",46.5998958638881,0.295856550402716,810.931258878391,5.77417581613267,35.0510221764228,0.219405402635804,0.50423146,"TB",17,107242.013694853,31728.25,"TB17a",2.319544394,2.210721065,2.873040605,-2.648146467,2.873040605,1.983482628,331.5655829,5121.899998,"TB12","TB17H12",0.5,"17",0.458341763967173,0.29742840113143,-0.29737006132089,0.5,"TB"
"1978121",114.504384677328,0.731283999670478,1898.86016803709,13.0559896863455,86.5789414731943,0.547168022145916,0.340395412,"TB",17,108308.69003792,79204.41,"TB17a",2.404660963,2.270451203,2.776844279,-2.52443021,2.776844279,1.788205848,334.6827048,5124.462515,"TB13","TB17H13",0.5,"17",0.443551525890971,0.252417510827227,-0.468016302161219,0.5,"TB"
"1981001",88.8690748404485,0.587910361206404,1776.67222436162,11.5915396826633,65.9852058168422,0.435547096171458,0.172492561,"TB",17,107120.777444318,62977.42,"TB17a",2.32254172,2.297321359,1.367617358,-2.662285612,1.367617358,1.306013544,338.3503833,5117.835595,"TB14","TB17H14",0.5,"17",0.135964604288769,0.115947680808858,-0.763229629786734,0.5,"TB"
"1983881",57.5017790986896,0.440969782366545,749.07450185187,6.03771611578762,44.5343879997509,0.338820324479408,0.112430965,"TB",17,111550.097755024,49190.22,"TB17a",2.467644269,2.361911131,1.495404877,-2.155825135,1.495404877,1.23005879,338.7592525,5121.685443,"TB15","TB17H15",0.5,"17",0.174758792688041,0.0899258688072297,-0.949114061751016,0.5,"TB"
"1986761",84.4460017719954,0.564259168431839,2063.30609883305,13.4366598547109,61.4555398229678,0.410208225189911,0.409941247,"TB",17,104897.352832557,59189.29,"TB17a",2.236176077,2.187323589,1.843032636,-2.924469101,1.843032636,1.611348246,333.4318079,5126.425897,"TB16","TB17H16",0.5,"17",0.265533025674429,0.207189410668606,-0.387278382139042,0.5,"TB"
"1989641",108.763525501655,0.711932670408666,1590.14618353913,10.8962554800449,83.2968789439928,0.540956193257854,0.158723901,"TB",17,110178.032137469,78439.34,"TB17a",2.438756621,2.338024239,1.713939399,-2.310528457,1.713939399,1.355825278,337.2290291,5122.604386,"TB17","TB17H17",0.5,"17",0.233995462193261,0.132203726633149,-0.799357671286453,0.5,"TB"
"1992521",65.4769570083397,0.465162517569336,965.080015972474,7.13274884539182,50.0977202345174,0.353383688974926,0.279649982,"TB",17,110155.093079619,51240.02,"TB17a",2.318334579,2.26678231,1.791372386,-2.313131227,1.791372386,1.561637019,335.783818,5118.106825,"TB18","TB17H18",0.5,"17",0.253185875281896,0.193580095505037,-0.553385204289607,0.5,"TB"
"1995401",129.369811940738,0.829817630751632,2071.82186465131,13.6435673964284,98.1974255375415,0.626029990891622,0.244253918,"TB",17,109304.662071163,90702.94,"TB17a",2.412415954,2.313299744,2.164624192,-2.410009498,2.164624192,1.617431976,338.4961189,5124.511093,"TB19","TB17H19",0.5,"17",0.335382507845189,0.20882602469217,-0.612158461172617,0.5,"TB"
"1998281",59.991069296607,0.439150010374232,1269.83877670886,9.35446601187464,44.276968439323,0.322834021872499,0.42533685,"TB",17,106204.529450551,46639.72,"TB17a",2.330921693,2.318713524,2.58344641,-2.769663124,2.58344641,2.475136281,332.0392235,5124.130562,"TB20","TB17H20",0.5,"17",0.412199457140564,0.393599116181452,-0.371266989591695,0.5,"TB"
"2001161",123.165754517159,0.816249034544559,1837.71506292467,12.3593253533972,94.1538912521587,0.620886878539809,0.161590088,"TB",17,110309.644691022,90040.14,"TB17a",2.39540367,2.330630782,1.549268018,-2.295605563,1.549268018,1.347957772,341.9978207,5124.166996,"TB21","TB17H21",0.5,"17",0.190126555699542,0.129676287099419,-0.791585282539952,0.5,"TB"
"2004041",89.2061477772885,0.584187697975895,1351.32782852629,8.59722560893043,68.0975580839971,0.445634520184652,0.20483903,"TB",17,110659.194440393,64645.74,"TB17a",2.303782603,2.219168755,1.43181438,-2.256058127,1.43181438,1.232673357,340.2935242,5120.450739,"TB22","TB17H22",0.5,"17",0.15588671981061,0.0908480092427268,-0.688587289402008,0.5,"TB"
"2006921",79.591502177056,0.518201201420142,1239.75901088795,8.44820593852229,60.5747339153162,0.391272042606171,0.305707927,"TB",17,109407.598814178,56695.15,"TB17a",2.324435805,2.245963793,1.943526912,-2.398243268,1.943526912,1.563953192,339.5486535,5123.373546,"TB23","TB17H23",0.5,"17",0.28859055868078,0.19422375079524,-0.514693299881292,0.5,"TB"
"2009801",63.2335166519709,0.394499191581989,976.335258092462,5.8805845389007,48.1971879962039,0.300549278139773,0.121078633,"TB",17,110501.65592276,43592.81,"TB17a",2.393958796,2.357526863,1.332951033,-2.273866268,1.332951033,1.254469833,341.5687104,5121.292766,"TB24","TB17H24",0.5,"17",0.124814195559018,0.0984602220323252,-0.916932490952235,0.5,"TB"
"2012681",113.301546499649,0.740390588423745,1742.06143189578,11.7890073553782,86.3446694420057,0.560358887326887,0.220184404,"TB",17,109694.876920177,81217.05,"TB17a",2.430489917,2.29037533,2.116806244,-2.365464283,2.116806244,1.444051173,332.0392235,5118.701912,"TB25","TB17H25",0.5,"17",0.325681107895365,0.159582583647566,-0.657213446021007,0.5,"TB"
"2015561",71.8416484615912,0.518045985355007,1647.38923153521,10.9622592863442,52.6044390280731,0.381085255894688,0.562544434,"TB",17,106282.658946327,55059.31,"TB17a",2.320152031,2.281063035,3.174118656,-2.760470864,3.174118656,2.748833214,336.9294615,5126.733561,"TB26","TB17H26",0.5,"17",0.501623157668623,0.439148389739105,-0.249843168009737,0.5,"TB"
"2018441",57.3158376668655,0.419295689034566,788.27236991822,6.25104453828631,44.1495959189003,0.31943624151303,0.103004765,"TB",17,110500.021420875,46332.18,"TB17a",2.520757097,2.361600954,1.616790589,-2.274051165,1.616790589,1.195622895,338.7268668,5119.191745,"TB27","TB17H27",0.5,"17",0.208653772577223,0.0775942227581444,-0.987142684369197,0.5,"TB"
"2021321",104.715821497258,0.727998191868903,1762.41340882746,12.2690295944981,79.1002854342411,0.547859654107361,0.313245623,"TB",17,109004.882012523,79355.36,"TB17a",2.33768218,2.288214701,2.062907951,-2.444339221,2.062907951,1.776913837,335.16849,5116.560409,"TB28","TB17H28",0.5,"17",0.31447984975471,0.249666369266931,-0.504114988714429,0.5,"TB"
"2024201",92.0495079788194,0.593348495256152,2131.97374275469,13.5942432093683,67.3504389896251,0.433024367449888,0.317061502,"TB",17,105348.312921928,62508.26,"TB17a",2.261507725,2.258267004,1.664336334,-2.870846024,1.664336334,1.650133624,333.974268,5123.029449,"TB30","TB17H30",0.5,"17",0.221241094334727,0.21751911379944,-0.498856487345262,0.5,"TB"
"2027081",85.1343806183328,0.57246048412908,1761.86425514088,12.4148201727084,62.9702852540216,0.420080992341065,0.491367159,"TB",17,105993.105100191,60676.87,"TB17a",2.297346773,2.145552511,2.593744315,-2.794572028,2.593744315,1.618774268,334.9903688,5126.583777,"TB31","TB17H31",0.5,"17",0.41392716216534,0.209186292238908,-0.308593873378321,0.5,"TB"
"2029961",68.2762854745228,0.427321858410186,1625.32339922078,10.0973357255885,49.8256131548364,0.310897299223378,0.204478237,"TB",17,104987.591851516,44863.49,"TB17a",2.333038094,2.284191849,1.527966471,-2.913720471,1.527966471,1.374428081,335.7716734,5127.660601,"TB32","TB17H32",0.5,"17",0.184113824384012,0.138122019667291,-0.689352907968448,0.5,"TB"
"2032841",104.506545596835,0.693962997661582,1579.42927765108,10.7944002580471,79.7851939590466,0.526449968043915,0.218789845,"TB",17,109980.219877976,76322.2,"TB17a",2.356719387,2.356271362,1.691368996,-2.332990971,1.691368996,1.689321712,339.6620034,5126.59997,"TB33","TB17H33",0.5,"17",0.228238365400613,0.227712363864492,-0.65997283938985,0.5,"TB"
"2035721",111.764036384991,0.736056213276683,1538.03898365673,10.6368206489557,86.1171309019131,0.562506969005967,0.065179881,"TB",17,110883.223968277,81616.29,"TB17a",2.494236093,2.42493734,1.232209912,-2.23077746,1.232209912,1.136337074,339.8360764,5125.033313,"TB34","TB17H34",0.5,"17",0.0906846979727218,0.0555071761497844,-1.18588643676886,0.5,"TB"
"2038601",88.5970437864645,0.581984090398797,1450.20360483965,8.91054586217161,67.1040465762472,0.44220006543178,0.169854041,"TB",17,110173.667472702,64119.32,"TB17a",2.344724764,2.288795944,1.419495145,-2.31102365,1.419495145,1.279611955,331.7072703,5120.329292,"TB35","TB17H35",0.5,"17",0.152133911477364,0.10707828890369,-0.769924116364605,0.5,"TB"
"2041481",97.6649458929751,0.640292209370627,1386.02968860883,9.44945519103044,75.0282481339748,0.488295106623194,0.144827825,"TB",17,110624.585374269,70832.06,"TB17a",2.472018309,2.403412523,1.768424721,-2.259968159,1.768424721,1.48400774,335.378997,5121.559948,"TB36","TB17H36",0.5,"17",0.247586577325697,0.171436166057917,-0.839147991432768,0.5,"TB"
"2044361",92.5124585183222,0.622353787027155,1237.14436092067,8.53401439543575,71.4990641854484,0.478115411361685,0.12273068,"TB",17,111531.486683106,69412.04,"TB17a",2.476887347,2.463393979,1.609606969,-2.157910815,1.609606969,1.556259229,334.7960547,5116.973326,"TB37","TB17H37",0.5,"17",0.206719843713614,0.192081939920543,-0.911046859528973,0.5,"TB"
